,img_name,ORIG_SHAPE,ORIG_AREA,CROP_SHAPE,CROP_AREA,ymin,ymax,xmin,xmax
2832,233_50_t20201127103102323_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5662, 5558, 3)",31813992,338,6000,1341,6899
2833,233_50_t20201127103102474_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5295, 5354, 3)",28349430,345,5640,1548,6902
2834,233_51_t20201127103128130_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2786, 3057, 3)",8516802,591,3377,469,3526
2835,233_51_t20201127103128632_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5478, 5743, 3)",31460154,215,5693,1031,6774
2836,233_51_t20201127103128793_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5479, 5530, 3)",30298870,224,5703,1252,6782
2837,233_53_t20201127103208618_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5365, 5656, 3)",30344440,337,5702,1209,6865
2838,233_53_t20201127103208768_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5364, 5447, 3)",29217708,346,5710,1422,6869
2839,233_54_t20201127103218334_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2787, 3016, 3)",8405592,622,3409,520,3536
2840,233_54_t20201127103218837_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5351, 5660, 3)",30286660,344,5695,1132,6792
2841,233_54_t20201127103218998_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5353, 5451, 3)",29179203,350,5703,1348,6799
2842,233_55_t20201127103238920_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2772, 3047, 3)",8446284,602,3374,486,3533
2843,233_55_t20201127103239423_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5446, 5724, 3)",31172904,238,5684,1063,6787
2844,233_55_t20201127103239577_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5449, 5511, 3)",30029439,245,5694,1283,6794
2845,233_56_t20201127103248348_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2819, 3040, 3)",8569760,609,3428,498,3538
2846,233_56_t20201127103248849_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5423, 5710, 3)",30965330,317,5740,1086,6796
2847,233_56_t202011271032492_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5423, 5499, 3)",29821077,326,5749,1304,6803
2848,233_57_t20201127103301108_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2785, 3002, 3)",8360570,624,3409,470,3472
2849,233_57_t20201127103301609_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5346, 5637, 3)",30135402,345,5691,1031,6668
2850,233_57_t20201127103301761_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5344, 5428, 3)",29007232,354,5698,1252,6680
2851,233_58_t20201127103326801_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2755, 2978, 3)",8204390,636,3391,403,3381
2852,233_58_t20201127103327303_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5296, 5589, 3)",29599344,364,5660,899,6488
2853,233_58_t20201127103327457_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5298, 5379, 3)",28497942,372,5670,1128,6507
2854,233_59_t20201127103335906_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2786, 3062, 3)",8530732,589,3375,500,3562
2855,233_59_t20201127103336402_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5470, 5752, 3)",31463440,219,5689,1091,6843
2856,233_59_t20201127103336554_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5471, 5538, 3)",30298398,226,5697,1310,6848
2857,233_5_t20201127101123481_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2807, 3029, 3)",8502403,616,3423,453,3482
2858,233_5_t20201127101123990_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5402, 5689, 3)",30731978,325,5727,999,6688
2859,233_5_t20201127101124138_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5400, 5478, 3)",29581200,335,5735,1221,6699
2860,233_60_t20201127103402784_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5442, 5736, 3)",31215312,320,5762,822,6558
2861,233_60_t20201127103402944_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5442, 5520, 3)",30039840,328,5770,1054,6574
2862,233_62_t20201127103423845_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2771, 2992, 3)",8290832,625,3396,539,3531
2863,233_62_t20201127103424348_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5323, 5615, 3)",29888645,348,5671,1168,6783
2864,233_62_t20201127103424500_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5320, 5407, 3)",28765240,358,5678,1383,6790
2865,233_64_t20201127103456783_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2692, 2948, 3)",7936016,652,3344,549,3497
2866,233_64_t20201127103457282_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5260, 5526, 3)",29066760,356,5616,1190,6716
2867,233_64_t20201127103457438_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5252, 5322, 3)",27951144,363,5615,1404,6726
2868,233_66_t20201127103548347_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2784, 3060, 3)",8519040,596,3380,529,3589
2869,233_66_t20201127103548850_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5464, 5749, 3)",31412536,234,5698,1148,6897
2870,233_66_t202011271035493_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5467, 5536, 3)",30265312,241,5708,1364,6900
2871,233_68_t20201127103626854_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5481, 5740, 3)",31460940,213,5694,1086,6826
2872,233_68_t202011271036279_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5482, 5526, 3)",30293532,220,5702,1305,6831
2873,233_69_t20201127103640893_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2706, 2977, 3)",8055762,644,3350,488,3465
2874,233_69_t20201127103641401_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5312, 5587, 3)",29678144,319,5631,1067,6654
2875,233_69_t20201127103641554_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5313, 5379, 3)",28578627,327,5640,1287,6666
2876,233_70_t20201127103652432_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2858, 3080, 3)",8802640,602,3460,395,3475
2877,233_70_t20201127103652939_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5501, 5789, 3)",31845289,293,5794,883,6672
2878,233_70_t2020112710365389_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5502, 5571, 3)",30651642,301,5803,1112,6683
2879,233_71_t20201127103720406_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2819, 3100, 3)",8738900,575,3394,489,3589
2880,233_71_t20201127103720912_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5539, 5826, 3)",32270214,183,5722,1071,6897
2881,233_71_t2020112710372163_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5541, 5610, 3)",31085010,190,5731,1290,6900
2882,233_74_t20201127103810543_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2841, 3066, 3)",8710506,605,3446,459,3525
2883,233_74_t20201127103811198_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5464, 5548, 3)",30314272,317,5781,1232,6780
2884,233_74_t2020112710381151_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5486, 5767, 3)",31637762,309,5795,1009,6776
2885,233_75_t20201127103835462_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2708, 2978, 3)",8064424,642,3350,456,3434
2886,233_75_t20201127103835973_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5315, 5589, 3)",29705535,314,5629,1004,6593
2887,233_75_t20201127103836119_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5316, 5381, 3)",28605396,322,5638,1227,6608
2888,233_76_t20201127103849213_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5291, 5552, 3)",29375632,333,5624,1155,6707
2889,233_76_t20201127103849374_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5290, 5346, 3)",28280340,341,5631,1371,6717
2890,233_77_t20201127103914828_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5637, 5951, 3)",33545787,267,5904,863,6814
2891,233_77_t20201127103914981_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5638, 5727, 3)",32288826,274,5912,1093,6820
2892,233_78_t20201127103925311_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2705, 2933, 3)",7933765,646,3351,640,3573
2893,233_78_t20201127103925817_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5233, 5494, 3)",28750102,372,5605,1370,6864
2894,233_78_t20201127103925964_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5233, 5293, 3)",27698269,381,5614,1575,6868
2895,233_79_t20201127103938668_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2804, 3030, 3)",8496120,614,3418,569,3599
2896,233_79_t20201127103939173_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5387, 5688, 3)",30641256,324,5711,1228,6916
2897,233_79_t20201127103939325_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5387, 5478, 3)",29509986,332,5719,1440,6918
2898,233_7_t20201127101155136_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5470, 5682, 3)",31080540,266,5736,1217,6899
2899,233_81_t20201127104008871_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5367, 5659, 3)",30371853,336,5703,1006,6665
2900,233_82_t20201127104039992_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2745, 2960, 3)",8125200,634,3379,606,3566
2901,233_82_t20201127104040490_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5279, 5553, 3)",29314287,370,5649,1299,6852
2902,233_82_t20201127104040650_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5275, 5349, 3)",28215975,383,5658,1508,6857
2903,233_83_t20201127104049215_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2763, 2984, 3)",8244792,625,3388,600,3584
2904,233_83_t20201127104049723_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5303, 5598, 3)",29686194,349,5652,1290,6888
2905,233_83_t20201127104049872_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5303, 5391, 3)",28588473,357,5660,1500,6891
2906,233_84_t20201127104109196_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2709, 2927, 3)",7929243,647,3356,605,3532
2907,233_84_t20201127104109694_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5291, 5484, 3)",29015844,381,5672,1300,6784
2908,233_84_t20201127104109848_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5220, 5282, 3)",27572040,389,5609,1509,6791
2909,233_85_t20201127104126642_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5502, 5767, 3)",31730034,200,5702,1112,6879
2910,233_85_t20201127104126794_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5503, 5554, 3)",30563662,208,5711,1329,6883
2911,233_86_t20201127104138623_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5215, 5501, 3)",28687715,385,5600,1254,6755
2912,233_86_t20201127104138774_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5214, 5299, 3)",27628986,393,5607,1465,6764
2913,233_87_t20201127104157500_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2725, 2993, 3)",8155925,631,3356,570,3563
2914,233_87_t20201127104158164_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5349, 5409, 3)",28932741,306,5655,1442,6851
2915,233_87_t202011271041585_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5348, 5615, 3)",30029020,298,5646,1231,6846
2916,233_88_t20201127104220718_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2726, 2936, 3)",8003536,640,3366,597,3533
2917,233_88_t20201127104221221_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5616, 5504, 3)",31460864,384,6000,1284,6788
2918,233_88_t20201127104221373_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5229, 5302, 3)",27724158,391,5620,1493,6795
2919,233_89_t20201127104231203_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5274, 5539, 3)",29212686,342,5616,1228,6767
2920,233_89_t20201127104231358_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5272, 5335, 3)",28126120,351,5623,1440,6775
2921,233_8_t20201127101207309_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2690, 2957, 3)",7954330,653,3343,596,3553
2922,233_8_t20201127101207810_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5280, 5545, 3)",29277600,355,5635,1281,6826
2923,233_8_t20201127101207963_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5280, 5340, 3)",28195200,362,5642,1491,6831
2924,233_90_t20201127104304330_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5284, 5563, 3)",29394892,361,5645,1147,6710
2925,233_90_t20201127104304485_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5285, 5357, 3)",28311745,369,5654,1363,6720
2926,233_91_t20201127104316615_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2733, 2946, 3)",8051418,640,3373,505,3451
2927,233_91_t20201127104317119_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5242, 5525, 3)",28962050,373,5615,1101,6626
2928,233_91_t20201127104317273_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5242, 5321, 3)",27892682,381,5623,1319,6640
2929,233_92_t20201127104340118_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5260, 5548, 3)",29182480,372,5632,1260,6808
2930,233_92_t20201127104340270_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5260, 5343, 3)",28104180,380,5640,1471,6814
2931,233_94_t20201127104411423_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2730, 2945, 3)",8039850,642,3372,545,3490
2932,233_94_t20201127104411928_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5238, 5521, 3)",28918998,383,5621,1181,6702
2933,233_94_t2020112710441277_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5237, 5317, 3)",27845129,391,5628,1395,6712
2934,233_96_t20201127104459760_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5330, 5583, 3)",29757390,308,5638,1187,6770
2935,233_96_t20201127104459914_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5331, 5377, 3)",28664787,316,5647,1401,6778
2936,233_97_t20201127104511541_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5260, 5535, 3)",29114100,373,5633,1153,6688
2937,233_97_t20201127104511687_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5258, 5331, 3)",28030398,382,5640,1368,6699
2938,233_98_t20201127104521253_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2736, 2948, 3)",8065728,635,3371,603,3551
2939,233_98_t20201127104521752_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5256, 5524, 3)",29034144,366,5622,1296,6820
2940,233_98_t20201127104521906_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5256, 5322, 3)",27972432,374,5630,1504,6826
2941,233_99_t20201127104553211_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5286, 5561, 3)",29395446,364,5650,1163,6724
2942,233_99_t20201127104553362_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5284, 5355, 3)",28295820,374,5658,1378,6733
2943,233_9_t20201127101257176_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2705, 2971, 3)",8036555,645,3350,678,3649
2944,233_9_t20201127101257680_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5309, 5572, 3)",29581748,328,5637,1442,7014
2945,235_10_t20201127123429356_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2711, 2979, 3)",8076069,641,3352,616,3595
2946,235_10_t20201127123429853_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5325, 5590, 3)",29766750,319,5644,1319,6909
2947,235_10_t202011271234308_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5317, 5384, 3)",28626728,325,5642,1527,6911
2948,235_11_t20201127123446501_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5398, 5668, 3)",30595864,272,5670,1367,7035
2949,235_11_t20201127123446662_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5404, 5460, 3)",29505840,279,5683,1572,7032
2950,235_12_t20201127123501338_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5378, 5652, 3)",30396456,282,5660,1277,6929
2951,235_12_t20201127123501491_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5378, 5444, 3)",29277832,288,5666,1487,6931
2952,235_13_t20201127123516114_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5414, 5688, 3)",30794832,261,5675,1183,6871
2953,235_14_t20201127123530438_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2810, 3033, 3)",8522730,616,3426,466,3499
2954,235_15_t20201127123548588_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5230, 5500, 3)",28765000,381,5611,1269,6769
2955,235_15_t20201127123548748_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5213, 5298, 3)",27618474,389,5602,1479,6777
2956,235_15_t2020112712354889_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2718, 2933, 3)",7971894,640,3358,590,3523
2957,235_16_t20201127123614899_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5291, 5574, 3)",29492034,351,5642,1190,6764
2958,235_16_t2020112712361548_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5292, 5369, 3)",28412748,358,5650,1404,6773
2959,235_17_t20201127123630719_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5466, 5543, 3)",30298038,308,5774,1171,6714
2960,235_18_t20201127123642431_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2745, 2962, 3)",8130690,633,3378,557,3519
2961,235_18_t20201127123642936_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5270, 5555, 3)",29274850,365,5635,1204,6759
2962,235_20_t2020112712373042_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2721, 2935, 3)",7986135,642,3363,608,3543
2963,235_20_t20201127123730542_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5223, 5502, 3)",28736946,379,5602,1305,6807
2964,235_20_t20201127123730701_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5223, 5300, 3)",27681900,387,5610,1513,6813
2965,235_21_t20201127123746255_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5253, 5327, 3)",27982731,380,5633,1494,6821
2966,235_23_t20201127123829928_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5247, 5528, 3)",29005416,369,5616,1237,6765
2967,235_23_t2020112712383083_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5245, 5325, 3)",27929625,379,5624,1448,6773
2968,235_25_t20201127123901860_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2828, 3053, 3)",8633884,597,3425,656,3709
2969,235_25_t20201127123902358_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5439, 5734, 3)",31187226,291,5730,1400,7134
2970,235_25_t20201127123902512_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5438, 5523, 3)",30034074,300,5738,1604,7127
2971,235_26_t20201127123916403_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2839, 3062, 3)",8693018,605,3444,479,3541
2972,235_27_t20201127123933446_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2731, 2948, 3)",8050988,639,3370,598,3546
2973,235_27_t20201127123933949_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5241, 5655, 3)",29637855,383,5624,1157,6812
2974,235_27_t2020112712393495_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5239, 5421, 3)",28400619,391,5630,1398,6819
2975,235_28_t20201127123949577_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5317, 5607, 3)",29812419,347,5664,1103,6710
2976,235_28_t20201127123949731_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5316, 5400, 3)",28706400,354,5670,1321,6721
2977,235_28_t2020112712394976_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2770, 2987, 3)",8273990,625,3395,507,3494
2978,235_29_t20201127124003343_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2721, 2935, 3)",7986135,640,3361,630,3565
2979,235_29_t20201127124003842_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5226, 5501, 3)",28748226,376,5602,1348,6849
2980,235_29_t20201127124003996_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5227, 5299, 3)",27697873,384,5611,1555,6854
2981,235_2_t20201127123021563_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5428, 5728, 3)",31091584,320,5748,830,6558
2982,235_2_t2020112712302165_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2825, 3048, 3)",8610600,613,3438,369,3417
2983,235_2_t20201127123021723_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5427, 5512, 3)",29913624,329,5756,1062,6574
2984,235_31_t20201127124039371_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2738, 2959, 3)",8101742,639,3377,520,3479
2985,235_31_t20201127124039862_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5259, 5547, 3)",29171673,369,5628,1133,6680
2986,235_31_t2020112712404018_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5260, 5341, 3)",28093660,377,5637,1350,6691
2987,235_32_t20201127124053418_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2744, 2961, 3)",8124984,636,3380,568,3529
2988,235_32_t20201127124053916_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5261, 5552, 3)",29209072,372,5633,1227,6779
2989,235_32_t2020112712405469_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5262, 5347, 3)",28135914,379,5641,1440,6787
2990,235_33_t20201127124104167_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2759, 3032, 3)",8365288,607,3366,470,3502
2991,235_33_t20201127124104669_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5419, 5694, 3)",30855786,245,5664,1031,6725
2992,235_33_t20201127124104820_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5422, 5481, 3)",29717982,253,5675,1253,6734
2993,235_34_t20201127124116914_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5698, 5832, 3)",33230736,184,5882,1236,7068
2994,235_36_t20201127124151567_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5431, 5701, 3)",30962131,246,5677,1200,6901
2995,235_36_t20201127124151721_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5431, 5491, 3)",29821621,255,5686,1413,6904
2996,235_37_t20201127124203113_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2774, 2992, 3)",8299808,628,3402,485,3477
2997,235_37_t20201127124203613_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5330, 5615, 3)",29927950,347,5677,1062,6677
2998,235_37_t20201127124203766_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5331, 5407, 3)",28824717,353,5684,1282,6689
2999,235_39_t20201127124250648_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2727, 2993, 3)",8161911,633,3360,648,3641
3000,235_39_t20201127124251154_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5354, 5615, 3)",30062710,304,5658,1383,6998
3001,235_39_t20201127124251301_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5356, 5409, 3)",28970604,310,5666,1588,6997
3002,235_3_t20201127123130415_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2759, 2980, 3)",8221820,630,3389,457,3437
3003,235_3_t20201127123130910_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5301, 5592, 3)",29643192,353,5654,1006,6598
3004,235_3_t2020112712313165_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5298, 5384, 3)",28524432,363,5661,1228,6612
3005,235_40_t20201127124304938_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2782, 3051, 3)",8487882,601,3383,654,3705
3006,235_40_t20201127124305441_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5454, 5728, 3)",31240512,243,5697,1396,7124
3007,235_40_t20201127124305589_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5458, 5518, 3)",30117244,249,5707,1600,7118
3008,235_41_t20201127124326482_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2691, 2960, 3)",7965360,650,3341,623,3583
3009,235_41_t20201127124326979_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5285, 5550, 3)",29331750,335,5620,1334,6884
3010,235_41_t20201127124327133_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5285, 5346, 3)",28253610,342,5627,1541,6887
3011,235_42_t20201127124340925_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5352, 5631, 3)",30137112,294,5646,1208,6839
3012,235_42_t2020112712434180_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5354, 5423, 3)",29034742,300,5654,1422,6845
3013,235_45_t20201127124423739_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2808, 3083, 3)",8657064,584,3392,600,3683
3014,235_45_t20201127124424238_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5511, 5791, 3)",31914201,209,5720,1290,7081
3015,235_45_t20201127124424392_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5513, 5578, 3)",30751514,215,5728,1499,7077
3016,235_46_t20201127124441228_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5506, 5783, 3)",31841198,214,5720,1329,7112
3017,235_48_t20201127124532197_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5254, 5315, 3)",27925010,364,5618,1578,6893
3018,235_48_t2020112712453244_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5253, 5517, 3)",28980801,357,5610,1373,6890
3019,235_50_t20201127124558508_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2729, 2999, 3)",8184271,625,3354,542,3541
3020,235_50_t20201127124559160_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5355, 5421, 3)",29029455,299,5654,1388,6809
3021,235_50_t202011271245596_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5707, 5628, 3)",32681796,293,6000,1174,6802
3022,235_51_t20201127124612399_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5572, 5844, 3)",32562768,173,5745,1248,7092
3023,235_52_t20201127124626723_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2758, 3029, 3)",8353982,610,3368,535,3564
3024,235_52_t20201127124627225_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5411, 5687, 3)",30772357,256,5667,1160,6847
3025,235_52_t20201127124627376_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5413, 5477, 3)",29647001,262,5675,1375,6852
3026,235_53_t20201127124641279_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2818, 3093, 3)",8716074,572,3390,534,3627
3027,235_53_t20201127124641775_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5536, 5814, 3)",32186304,188,5724,1158,6972
3028,235_53_t20201127124641928_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5536, 5598, 3)",30990528,196,5732,1374,6972
3029,235_55_t20201127124707383_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2690, 2944, 3)",7919360,651,3341,615,3559
3030,235_55_t20201127124707875_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5265, 5520, 3)",29062800,349,5614,1317,6837
3031,235_55_t2020112712470830_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5263, 5317, 3)",27983371,354,5617,1525,6842
3032,235_56_t20201127124721301_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5261, 5531, 3)",29098591,349,5610,1161,6692
3033,235_56_t20201127124721454_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5263, 5325, 3)",28025475,355,5618,1377,6702
